0,15,13,28,77,66,1786,8,106,4441,48,259,694,121,8,106,12,4692,42,47,6,1039,591,387,72,124,13,62,38,119,8,67,12,174,1216,38,76,615,13,805,8,1208,14,5,12,560,61,931,218,196,195,38,684,13,28,8,552,53,122,25,124,15,6103,9,4,799,7,826,2,37,2684,11,6,982,65,13,124,146,24,4,64,337,7,14,20,38,48,259,47,101,326,23,121,8,169,14,13,62,3058,1144,12,1
1,34,6,3705,7,1093,5,95,198,12,138,81,36,1414,33,32,4,86,982,3035,19,8757,1313,16,530,5,642,14,9,24,36,5390,23,640,3828,6,912,19,2,5,6,109,446,1697,1851,37,9,44,3042,5,941,269,8,79,27,96,19,307,372,54,36,1483,4,1111,23,4,2074,4,1111,11,4,978,43,272,38,1214,5,4978,5806,261,163,11,4,960,22,43,9432,5,186,40,240,269,99,254,8,30,163,25,28,77,2815,0
2,203,28,77,6,227,7,1006,11,4,22,63,13,1869,66,6658,21,12,161,7436,72,12,43,770,72,5,93,4,22,53,5032,31,1361,18,148,7,6,4427,16258,702,930,4,2763,136,19,5,6074,17,68,3858,94,184,2177,444,48,25,26,1861,8,169,3776,7093,2282,354,18487,5,7654,95,25,359,8,67,14,22,777,5,2427,4092,2479,25,245,21,64,48,25,387,12,28,35,911,330,5,95,387,14,22,157,45,1236,23,25,1
3,18,4,113,7,72,391,138,6862,156,62,13316,8,141,6,364,5,7725,11,142,14,558,373,150,13,28,115,110,4,204,5,92,124,48,14,20,4104,3350,8,45,204,812,45,61,1897,15,4,204,16,24,270,11,7190,138,36,62,2,39,15,209,11503,1373,44,4,956,64,716,72,15,12,16,53,74,4,177,15,16,267,8,990,4,851,10,10,92,437,129,58,23,14,2582,894,335,39,7190,5,657,18,49,700,2143,0
4,1033,5218,638,3766,2,5,244,269,8,169,53,7,4,108,15,240,77,11,10,10,146,24,194,83,8975,102,42,2697,102,21,13,28,8,135,14,31,2,72,11,746,234,242,88,13,426,4979,822,46,618,37,16,2,37,14,20,9,3005,5,702,1785,19,6,65,15,9,867,1216,8,1622,5,777,354,10,10,137,13,16,1555,19,91,11,4,22,13,215,135,16,331,321,10,10,202,12,6,580,45,6,66,253,22,1
5,115,8707,174,12,9,165,6,1677,125,7,4,249,102,3447,8523,126,93,35,298,4766,11,2571,9,11930,34,4,2,37,2,6,11,27,1224,38,29,9,16266,8,516,4,10303,95,4,2217,7,4,2997,31,7,27,154,3999,256,34,503,20,10196,2431,2,9,1412,8,570,90,1254,647,206,139,10467,116,1851,14135,239,17,4,445,3737,5666,9,6,215,67,5,4035,114,97,56,18,31,7,4,13189,206,1268,126,2,11,4,831,1071,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,185,1042,5,27,322,26,1087,1017,6,506,199,26,4014,44,6,107,534,1757,13653,23,4,314,7,9299,221,1009,23,35,5323,65,55,52,1209,1745,5,221,802,2,9,1339,11,6,177,15,944,3327,2,2,2,5,2782,13092,2,961,14977,8,4,7497,3600,8,167,1620,11975,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1050,3360,1362,3043,164,70,1661,8,4,2,108,13,545,386,257,5,175,31,7,98,1
8,7803,969,4,11006,8870,406,6762,304,6,14888,8,6,762,7,7305,1248,3959,37,66,413,4,1327,4101,1019,151,4,8870,127,8957,56,4,648,1582,29,42,12,42,845,25,683,4,155,64,2957,43,159,294,9,170,8,30,2,725,5,889,2555,103,4,360,7,4,20,9,5602,2,263,1737,429,4,3558,1340,15,8,72,9,43,24,17,1444,17,149,6,1286,8870,1900,84,10,10,591,332,4,368,733,23,61,2,5577,2,2,2366,0
9,275,13025,5,563,4,311,8,1197,21,48,38,36,306,8,28,1551,12,34,4,58,36,188,8,4,130,4,22,122,97,72,104,44,61,2692,332,51,85,84,197,133,5,763,61,205,652,38,33,49,651,279,12,4102,21,13,3250,15,12,203,28,796,545,2692,11,49,84,63,13,440,9,4,1961,7,51,12,1436,10,10,477,197,353,149,1164,5,661,12,3380,1341,40,14,19,76,53,1137,11,44,2,234,7,268,58,0
