0,17,254,8,591,311,17,13,244,11,192,6,337,7,2689,102,190,14,20,287,815,114,5,550,1062,13,258,546,416,11,4,655,17,8,121,4,114,9,170,4,116,434,127,24,97,12,128,2,116,9,1492,2291,17,59,2,2,269,8,30,11239,5,1036,261,13,28,8,974,59,9,6,1742,8,168,33,2,2,23,4,85,508,299,6,53,4513,217,17,6,1471,619,2,576,7675,109,444,13,169,14,20,9,6,1387,0
1,4,664,563,68,2092,344,5,1665,6,7680,1872,349,372,476,1389,95,56,5,120,6,8921,2527,1345,32,18020,12,9,4939,42,5016,5,6750,42,783,11,1787,7,6679,18,68,1389,36,28,14798,2,2515,3236,2,11,31,136,6,132,9,2918,6,2,37,9,99,1195,8,6750,4,2527,4,476,11,4,664,32,168,654,5,6064,36,69,141,6,254,113,13,594,48,4,2,11979,7,4794,131,412,40,14,166,25,1144,682,113,11,2997,1
2,696,177,9,52,5,131,202,4,20,6,813,2461,7,3059,10,10,4,621,603,34,2234,7537,16,82,1767,52,5,16,432,7,17188,40,33,211,12,3941,4,20,73,5,520,49,7,4,11663,49,1727,1310,5,841,10,10,45,6,230,39,404,20,5,4,1120,9,230,4190,5,24,210,2400,11,4,208,96,131,4,2768,9,6,950,1753,20,5,382,60,6,227,7,6,215,67,688,8,94,405,2834,5,4858,10,10,693,158,1
3,2,4,2,7,8902,42,4,1043,7531,7,6400,852,2,579,178,4,537,40,6,336,1266,33,4,1289,7,27,2843,1445,159,36,435,8,1666,50,9,57,589,8,2,2,6,2,5,11,6,2911,2461,10597,2,2,26,821,2447,2953,42,51,639,75,683,1236,1882,4,22,9,6,1528,39,454,8,130,5,13382,9,4,432,7,109,15,25,1779,19,35,911,483,21,15,1958,3443,18,25,8,28,6,483,438,11,94,16404,812,2000,1
4,8,135,14,2346,4,2,841,11,427,57,1161,12,203,28,224,38,69,4,105,24,43,77,2,18,966,3648,2270,3572,38,111,4032,1517,139,15,62,276,4,1052,8,902,24,6,7163,8,14,22,12,82,203,28,1678,8,28,49,7884,7,6,65,6,213,6,749,6,1702,233,615,1842,4050,140,1058,69,53,8,135,23,4,875,74,14,22,2881,343,55,3748,11,14,420,50,144,30,5305,1396,7675,18,108,40,14,158,1727,6503,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,435,8,67,2,39,1827,61,658,107,369,5,13,5,75,32,510,4,22,4,105,26,163,4,65,9,1139,5,38,76,40,147,113,13,104,15,9,51,13,423,91,43,319,142,867,57,1496,57,920,924,43,52,2170,253,12,9,142,25,100,193,129,476,42,3715,846,8,5,24,3250,89,111,7,148,26,187,1627,1
6,2852,70,81,39,6,1010,213,7,650,6,2,7,68,883,83,6,53,1156,5863,1586,62,28,77,614,262,11,4,3352,21,17,45,2579,1991,2667,1234,26,2,275,10,10,354,133,26,7,4,312,661,45,55,776,8,297,6,2,119,1586,21,8,5891,297,6,6310,2,649,15,9,17294,19,1762,64,1201,5062,9,254,5,166,32,4,13793,53,6079,74,10377,42,1114,9211,5,14422,2,5,68,2,1175,13142,196,103,4,898,28,4985,1
7,50,9,49,2625,486,21,444,12,1030,8,30,643,163,50,9,6,542,696,177,141,17,2100,8704,2751,1965,2345,5,1230,14499,63,210,1525,4,130,7,4,22,1534,8,30,55,731,5,3325,12117,5,4,749,9,788,15,75,144,81,51,558,47,446,178,8,81,5,30,4,4631,4,22,9,230,39,404,21,131,737,5,230,128,74,13,5,111,84,242,62,28,873,262,48,75,67,4,2750,749,7,4,22,10,10,46,7,1
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,34,230,4,118,759,56,2499,13,28,126,110,308,2,31,132,123,716,4,424,65,7,27,113,11,6,14659,7,411,5,1186,34,230,128,74,101,85,212,46,50,1
9,5,47,1190,1352,8340,1263,9,4,2,14549,142,524,207,126,110,23,4,31,508,45,243,7,5448,8,106,41,589,8,1839,41,3295,39,153,825,34,21,146,252,59,887,4,278,10,10,48,25,181,8,67,6,194,352,1745,1150,20,39,14,999,808,46,724,4,5036,7,4,4445,82,39,1675,88,12,152,193,410,615,45,932,362,395,19,4,4920,33,6,678,1182,8575,11855,497,8,135,142,50,43,286,259,37,473,8,1632,0
