0,7,98,694,89,8,5529,4,379,4175,232,3234,11,4,15104,1282,40,6,932,36,32,181,8,168,1624,21,36,32,2777,31,53,155,13,92,264,15,225,57,11191,6389,11,4,396,4,362,26,269,450,3594,21,36,32,2897,51,571,48,225,6,968,5,4,2,2513,2926,9,351,12,9,4667,8,24,28,35,11191,6389,11,396,553,225,6,176,53,8,135,21,12,62,30,99,196,13,1084,49,58,7,61,113,8,106,6,595,0
1,244,24,685,1775,9847,608,12,16,6,4418,550,11,4,454,21,280,12,188,170,45,6,55,1127,4423,6406,3094,670,10621,9,38,275,39,345,2,11,1065,368,5,11,2,15,45,254,8,10175,90,5,1806,848,3088,57,1207,19,27,1195,430,39,2,4384,1153,299,27,6675,6735,6241,132,19,4,208,44,7,1285,5,8358,15,12,9,776,8,67,138,12074,9274,734,18,90,6,87,22,17,2,11,4671,62,135,107,3366,96,96,56,1
2,921,6977,11,27,41,113,5,38,44,4,64,4829,561,11,14,22,9,54,6,3296,33,4,1312,961,8,4,415,9984,12,35,2076,5,5348,13,119,25,10,10,19,64,4,5630,1046,134,84,26,4,243,983,5826,42,1517,7,450,3139,3086,7,2512,112,1376,245,11,5267,68,537,10,10,6598,564,167,2820,407,739,8,28,6,439,19,800,992,861,139,19,57,141,712,11,5267,53,9072,5,3656,11753,663,138,238,15,30,10,10,0
3,14,666,35,9258,5,6,565,1278,8,3115,138,161,29,43,2,49,7,27,1008,5,79,1026,15,96,10,10,449,73,13,1408,15,62,97,99,76,281,305,50,9,647,548,200,4,4591,5,4,2362,5,45,66,254,8,376,63,31,9,2,267,42,53,954,8,376,25,4,882,13,296,14,88,13,197,6,22,19,6,403,40,4,2362,1918,4,9039,4591,43,69,8,30,2,954,305,12,16,43,2,373,5,330,2,1499,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,847,9,44,17,78,17,36,216,13,16,190,918,8,202,12,6,241,18,4,1385,50,26,111,87,665,7,4,15383,587,111,11,13389,5036,31,7,4,91,2877,1370,11,4,178,12,9,82,1861,19,308,2108,31,7,4,91,814,11,192,31,136,19,7294,5,4,250,16,814,23,6,273,446,308,2108,213,0
5,136,36,43,847,4,370,56,491,847,702,5,471,4,228,56,14,889,72,547,14714,246,174,10,10,13,3618,98,18,2947,8,8195,6,465,769,209,4,1280,363,3043,21,146,806,8,135,4,1057,28,1196,3605,4,105,26,241,2044,75,983,79,8,124,98,42,235,18,98,33,32,4,485,47,6,1220,10999,1191,2,151,12,186,29,1481,188,76,8,135,10,10,92,1414,149,14,894,25,26,1100,5,188,12,320,1866,39,7554,0
6,6,223,304,6,3035,33,6,2941,2816,5,26,2,34,31,572,7619,2243,21,167,2796,18708,66,694,89,8,1703,836,5,763,5888,7,4333,9332,143,4,361,7,4,8477,6006,9,12,147,9,12,32,11,4,5952,1546,9,12,35,2,7,4,6156,921,1110,10,10,49,28,2,15,4,22,9,6664,88,45,317,8,25,8,1197,92,30,276,125,34,141,4970,1835,6,22,15,166,25,104,9,24,31,8,798,45,31,8,18209,11,1
7,23,4,360,7,4,201,32,9,17,52,17,2,1553,48,25,104,15,12,9,2,42,2,95,13,70,64,104,7,31,155,8,135,8,25,140,8,609,1216,12,69,8,30,301,13,104,15,4,96,15,38,111,84,5295,16,6,601,975,13,62,40,8,97,6,8520,46,8,32,4,84,15,165,122,15,774,25,188,233,128,8,81,19,129,58,51,26,25,269,8,1970,1216,18,886,61,483,1061,733,23,4,551,7381,1
8,16,242,88,36,69,6,78,11418,88,14,16,371,6,52,123,142,13,100,2198,8,5,6658,11818,2,2132,240,1190,13,657,3900,100,43,1684,90,195,8,601,4,65,13,447,4,436,177,99,13,426,858,8,67,89,316,62,5740,909,257,85,33,280,4468,65,9,150,317,11391,150,637,115,124,48,2156,5,18225,62,79,295,42,7684,5,8340,13,473,8,67,51,62,593,8,3021,42,13127,5,316,334,14,9,66,141,6,12988,1
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,7,148,2239,1428,56,375,8,933,3681,5,496,4,1419,1312,10,10,252,12,16,1096,21,4,668,485,218,15,1564,5,383,218,15,893,21,48,24,18,14,22,1509,62,24,28,18660,83,51,12,9,639,10,10,1335,2,16,4,2709,3379,7,27,251,290,6,168,48,335,6,337,0
10,4,655,7,4553,279,134,26,4434,2,581,11,590,6971,37,219,12,402,13,244,11,4,178,5,43,219,12,639,13,197,4,318,302,71,321,128,74,4,1472,4,65,16,701,1010,21,13,104,75,26,32,343,8,14,39,111,85,102,12,286,33,32,254,8,794,4,116,34,4,832,16,815,21,85,84,71,179,52,50,16,486,469,99,13,1150,12,33,709,88,13,69,6,52,58,149,12,63,9,51,13,435,18,1
11,13,1276,510,2,678,2234,17,19158,4,185,4175,37,47,6,14395,429,1335,2060,2,16,321,17,2,9647,2069,2,1468,2,16,52,17,1538,2,6,804,2493,187,513,718,2,16,73,177,17,16152,6,10611,150,18,4,66,78,173,4605,8004,9137,196,58,1461,16,2357,3226,17,2100,6611,9647,119,602,5,723,5089,16,43,527,17,7308,10,10,4,20,62,28,77,38,76,128,48,24,18,128,487,5,116,23,49,531,10,10,709,158,1
12,14,248,201,1503,32,7,148,13615,45,43,6,5327,52,818,78,232,248,201,2073,39,578,16036,15,97,4,206,136,8995,1127,10495,9,44,17,1078,17,4,3440,3339,11,323,2141,4577,16133,9,96,99,154,18,4,217,33,15,213,11,58,13,104,29,16,73,83,27,6227,2,5072,132,16,66,2343,33,4,58,18,49,13306,282,4,927,82,1194,1433,5,5545,674,105,39,4,700,274,63,174,43,6688,11,4,1074,200,105,691,9388,0
13,48,36,26,1624,8012,9,480,5,38,26,4,392,687,40,35,2,24,743,1618,8,2,60,137,29,9,112,13067,56,11,4,9762,21,64,8,10509,54,29,9,46,4,653,11,780,5114,19,4,653,7,4,6492,9,3343,1669,4,86,320,941,31,427,11700,728,40,6,664,19,10509,116,40,6,7123,8,4121,8,90,4,15728,5,4036,7,4,157,10,10,444,31,7,4,91,530,108,23,1788,11,1395,438,407,24,8,30,1049,1
14,4,20,9,55,2207,21,51,1474,127,15,97,12,62,28,77,6,565,213,5,142,8,358,48,4,2,167,69,24,2218,8,987,35,4502,1362,2989,11,14,20,13,473,8,67,2109,21,16,1899,8,49,379,267,362,13,62,28,447,8,361,61,2361,2916,23,4,22,1188,144,331,28,2,4,20,660,706,503,1242,189,19,57,114,21,6,176,7,599,10,10,14,20,9,18302,429,4,226,1120,7,2,5,12,166,72,1195,0
15,5,14,31,47,2,1302,508,32,120,12,91,3735,11,4,1380,228,4,3813,2809,5560,7,17561,929,5,4,9157,7,2,1218,4,11198,671,7,14,22,9,6424,1861,19,94,425,4,636,425,3155,39,4,274,7,3411,5,4,2405,544,120,14,9,6,20,15,31,70,106,3727,19,8796,594,24,6,606,2,15,9,2,180,19,2066,514,2,23,4,96,8,4,2193,1636,14,9,31,7,148,102,15,70,15107,19,25,18,6,2646,1
16,678,1716,11435,137,11,3436,21,18,31,19,38,76,10983,2333,9,1238,2,44,27,3914,29,2466,7,4374,5,14446,17,4,7,27,1483,5,4,2,7,27,1762,8,5702,142,2902,8,4,311,9,788,23,268,5603,35,921,5039,5,905,16155,15,8440,27,3588,8,35,2802,651,5,167,47,177,5,526,90,950,29,47,6,1669,10427,393,63,4,370,19809,11,491,1969,7,15,393,26,17,1444,17,665,7,15886,37,9,1490,17,4,2,1
17,116,166,12,58,73,10,10,1084,18,49,282,12,1481,66,1059,23,11,4,311,10,10,142,13,81,264,9,6,959,7,4,293,756,138,122,59,10,10,3538,1720,695,14,9,983,142,15,178,10,10,10954,80,6904,8,69,12,77,35,1874,365,12,10,10,242,62,28,3820,94,311,11,6,76,2798,10,10,2826,12,9,190,6,20,15,261,4,1882,12155,34,6,10,10,2,13925,8905,408,4,529,6,226,2287,10,10,1384,1
18,298,223,19,342,1066,21,75,92,64,67,98,75,82,794,4,65,7,450,105,17,6,328,11149,35,2,1475,2121,5,6,1631,11,2571,4,7750,9,43,2802,11,4,86,9486,75,67,49,665,7,4,2571,325,11,200,4,139,4,375,4758,152,380,121,4,236,31,1769,12,517,49,58,103,743,178,6,117,736,23,51,575,11,831,4,2,2387,201,9,6,215,67,24,64,18,7286,9523,21,18,316,19,117,3616,44,4,2989,1
19,167,42,927,353,8,7319,4,326,21,12,996,3605,207,332,795,44,89,948,5089,16,21,13,197,15,16,230,99,3419,6,2786,10529,1163,2529,143,14,31,17,48,29,71,2,6,973,1690,9,31,155,14,22,9,6,964,1690,10,10,14,31,152,1833,158,411,7,795,5,13,92,124,138,198,6,14694,99,78,14,31,16,10011,54,38,111,2640,108,2866,8991,11,18725,10,10,894,25,181,8,1789,294,202,14,31,6,1876,2,0
20,49,78,663,164,629,549,13,1539,300,1570,8,851,12,5,15,16,300,13559,99,76,4,116,9,527,4,105,26,433,5,4,22,9,43,6,418,7,1157,4,2,313,139,26,38,364,352,15,12,166,6,503,2,168,40,35,735,6150,32,13,70,135,9,48,25,2,8,437,6,52,2193,5,6,117,278,140,851,14,527,509,13,62,247,106,455,17215,39,4172,834,137,1266,11,6,9219,7,2,74,870,143,14,4060,174,0
21,1938,476,287,53,3268,1518,368,7,253,19,52,6725,53,2327,87,769,5,321,109,2338,1222,1125,287,7,639,583,32,7,134,944,38,32,7,25,37,1041,5,181,8,721,145,32,4,287,38,15,4,362,7,1938,2248,62,67,4,722,15,134,2473,839,8,178,591,10508,23,4,499,5618,2,5,1913,6,14189,18,6,14307,7,4,1355,118,2473,10,10,5752,5577,2366,300,75,181,35,2084,506,1072,362,123,1308,10,10,8944,10,10,1
22,21,12,9,43,2054,4855,4,5471,2008,9,340,15684,10,10,2247,299,4,1564,10319,255,37,734,18,4,8955,8470,232,37,210,1457,23,99,76,13430,59,9,35,1564,9206,73,4415,1122,524,5,695,752,4,819,41,1876,2202,7,2752,3046,2,3262,9414,3037,1092,784,5,9457,26,4,118,282,8,106,14,431,5,290,107,381,59,15368,14,691,4373,538,19,35,5149,1166,7,3764,13,657,49,66,52,531,216,367,18,41,59,66,1015,12,0
23,10250,2011,15,9,724,4,14977,36,585,2905,24,15,36,26,126,654,42,619,21,36,2715,6,552,7,532,2,54,36,847,724,5,245,39,4,1720,7,682,581,36,64,2715,283,113,11,4,1249,182,60,151,15,9,4,375,1440,7,682,2011,33,4,130,2,2,9,6,2,7,2,11728,8,4,1249,182,17,60,4,91,9877,1328,7,4,703,18034,8,263,9024,7,3724,75,1585,263,3741,23,4,2524,8,341,7,4,406,1103,1
24,861,2,186,2,17365,34,682,1553,365,1234,26,2252,469,5,4,354,26,1728,5,11256,2,5,2,26,572,906,466,815,1208,8711,3110,151,270,11,35,2,705,14983,2,2,46,270,4627,8688,4,20,5995,746,94,810,5,2,2,2,2,228,603,47,413,142,7,6,1215,5923,2923,2228,2,1116,15886,3076,9,35,6820,1296,21,451,7,14,2030,4537,11676,15788,528,30,685,375,56,18,2,16,4,2,12611,5496,63,111,1133,27,118,22,0
25,7,32,2,5,2,354,71,331,2093,262,7203,15,9,4,64,96,13,70,1634,4,116,2093,25,28,8,838,89,878,12,62,30,8,297,6,109,40,15,5,1598,12,125,95,25,67,7203,5,27,239,16,2547,17,18,4,114,237,12,16,448,23,6,283,415,12,271,121,4,456,7,4,105,140,18,32,4,206,4368,12,238,30,6,117,550,21,95,45,24,35,206,22,13,407,202,14,20,6,158,12,1015,164,329,1
26,5,2,81,24,5917,68,1649,10,10,2027,4,293,3667,935,1838,746,4,12764,7,998,85,1008,39,960,1179,1554,2,3014,136,9,2,367,19,2,2,10,10,5330,294,3208,11,6,2,151,9,6,184,204,31,17,230,17,13,124,10,10,641,829,24,55,629,21,6,171,52,1783,388,48,12,16,6,1099,200,4,2944,5,14,151,2257,4,2944,1179,102,28,69,68,251,5,14,9,43,160,1179,6,55,52,1179,21,164,8616,1
27,31,11,85,715,4,22,9,2305,5,246,4,167,161,79,101,432,7,611,8859,17,18,4,328,3185,13,100,391,14,24,4052,68,4076,8,6787,83,312,5745,17,472,91,7,428,926,28,9661,42,433,18,5353,42,15,243,7,228,10,10,48,25,81,106,14,22,48,25,713,572,2961,4,908,4166,1771,1404,8,44,4,457,1570,951,121,12,2865,56,5779,54,4,761,2230,1118,5,4,3185,1695,8,15079,4,1062,3827,179,6,227,1
28,0,0,0,0,0,0,0,0,1,1028,10,10,137,4,1379,5052,238,30,4612,5,19,4,2969,1271,7,4,6213,9262,141,183,26,53,714,13005,150,13,423,4,498,12212,7,12,151,24,66,35,498,313,22,12,127,1754,6,117,2148,5339,139,39,58,8,58,10,10,13,28,107,5266,300,45,99,346,5,241,4,544,25,842,2,39,58,8,58,9,24,1852,10,10,709,158,10,10,489,158,158,722,693,158,2,457,158,1
29,32,211,138,12,1481,3301,6,1215,2668,9,724,72,14,9,6,2860,787,7,2573,5,6413,63,1367,31,7,4,91,976,5,1193,14687,11,4,16890,7,268,189,11,4,392,298,513,49,476,28,4332,5,68,846,77,8850,2024,51,9,4,1203,7,10523,4,22,9,66,3270,49,139,26,2070,8896,5,407,24,714,1551,4,836,115,1625,56,4,116,9,66,52,5,4,1330,9,1162,5,1193,808,46,14,1551,1528,7,7597,189,427,1178,1
30,34,2,5733,5733,5733,5733,166,14,6,356,23,107,2191,86,12,16514,32,15,4,4656,4180,61,577,1388,8,3260,4,15127,54,59,9,11,4,655,7,399,142,710,333,4,5316,7,134,289,17,2,11,6,1550,13,838,4,2573,13,62,235,48,13,71,6,147,3127,11,6,147,1550,5,557,14,15127,120,4,2,469,14,346,25,842,15,15127,5,25,124,15,142,527,9,44,8,593,5,4,2,544,2677,19,25,18,1928,6774,1
31,18,9520,54,175,85,920,924,509,7,4,58,16,1951,19,8254,42,85,5367,834,2373,4,22,952,45,1302,1236,23,14,529,34,2760,72,391,15,12613,16,4,12036,7,2,5472,49,58,159,5666,4601,2814,10295,1852,12,10,10,25,124,267,33,4,16991,4,291,2,218,15,230,125,14,20,203,30,4,31,15,165,214,12,208,3597,8,5885,5,581,23,85,9842,13,104,151,15,3664,28,8,216,56,19,6,2,267,310,7,11486,1
32,34,4,87,167,564,2,13225,19,35,7836,119,65,7,1797,588,5,119,15,4352,4,5203,6485,3342,2,9,5149,242,11,4,350,7,41,936,5,9,1917,8,67,41,393,5,4,4245,139,23,4,1320,5,11,4,673,1560,723,2,9,55,8743,5,4,720,54,29,2,4,1513,7,4,1455,9,1159,3342,2,166,14,22,290,5,408,3059,8,4,1797,5,4021,7,2393,61,2302,9,2310,10,10,425,3829,6,81,2,4,2,5997,1
33,110,12,9,6,1543,595,12,2,38,913,1402,129,248,143,2054,5,38,23,12,9,331,2317,5,2,11,1577,8,6393,114,281,7,486,50,9,142,334,4,96,4,4340,26,11697,4,2511,12,166,72,1195,285,9,38,9680,15,12,238,1203,2,633,13,81,24,459,44,4,9933,11,20,21,14,39,879,278,93,72,1612,798,33,32,2205,879,278,242,18,1441,7283,3294,5,3457,21,6,529,214,164,31,3631,12,33,2322,7,7617,0
