0,5,466,4,3356,211,207,110,12,131,889,72,1061,19,8170,18,4,22,1188,5,3185,316,80,169,294,8,2198,8,11,14,20,42,803,53,1329,53,95,31,415,10,10,7318,4,228,343,9,43,87,6,176,7,1880,2,775,7,3720,150,690,39,4,1355,35,1355,2,925,10,10,21,97,57,1323,12,9,24,4,228,15,166,14,20,955,12,9,4,65,410,1044,5,606,31,7,4,118,7,45,243,5,6,1629,20,356,1
1,333,14313,714,46,3126,4,598,5132,381,9624,6994,10430,17,6988,2653,2,7488,6597,1768,17,5250,2,5,184,3951,10613,17,3930,2,4,76,53,737,696,177,1687,2916,932,7997,9944,17,7365,18648,16022,18486,17,2965,2,2,5,4735,742,963,1654,17,2,443,9944,1563,18486,5,443,1654,2,9536,9,50,160,20,277,19,6,1168,3409,8,4,3868,10,10,2,2,2,2,45,6,2,10,10,4,1362,2916,4987,1265,2,7997,9944,6597,1768,16022,18486,0
2,49,327,2,5,4,105,26,867,21,4,65,7,89,36,60,48,55,1732,34,263,1553,9,24,221,195,8,8361,6,20,14,196,4,1375,255,304,56,19,31,132,103,160,11,6,491,12462,96,5,1489,4,4993,7,41,476,86,17,4,8417,7,4,998,349,9,4958,75,67,68,105,2061,4,65,4186,19,3764,5,6678,34,321,116,12,9,6,1281,3132,83,4,2,230,39,4,543,21,983,1127,195,8,401,2066,523,911,18,0
3,70,81,8,18498,35,1426,5795,4,1357,9,34,4963,51,14,20,10077,21,19,35,10396,5,1698,7,2669,15,331,152,24,593,76,1627,33,222,19,14,2461,7,1296,7811,5,14337,48,25,459,44,65,5,109,943,14,9,6,82,6,87,20,8,67,17,35,463,7,51,606,411,5,4,208,2669,70,81,8,340,2233,46,6,1730,1384,1014,32,14,19,6,22,603,15,9,220,14022,11,109,5,82,950,3708,5,490,79,14,20,1
4,4,64,282,13,126,67,12,9,88,61,2968,322,1232,12,89,111,211,70,8523,2223,151,4,945,39,1044,1682,8,1541,6,1968,23,35,540,2034,1019,57,4120,57,1430,43,2,1523,945,29,210,13072,4,420,42,9,4,118,33,845,2703,50,9,57,1001,323,126,214,4,3295,94,32,8523,94,371,1734,15,8523,9,373,1571,23,309,5,80,24,1741,259,8,31,56,90,11,101,136,57,551,51,4,1500,394,116,394,229,394,201,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,280,11,6,137,6,20,80,13273,367,15,2,25,3771,25,11,2,25,5,11,4,130,889,25,19,6,12120,2607,11,4,406,1522,39,4,7102,812,14,9,24,12,14,9,35,206,20,15,1503,1078,206,12,4385,851,142,334,0
6,24,462,280,315,14,226,20,13,43,566,264,36,62,97,141,6,394,20,10,10,13,80,150,30,53,12534,54,13,106,522,314,102,10,10,14,9,91,407,4,249,20,13,28,126,110,11,61,113,13,244,24,660,12,9,4,249,20,11,2011,151,12,100,30,21,13,92,104,13,28,110,233,38,379,5,1960,12,61,113,12,166,4,629,20,201,168,1089,10,10,300,158,474,202,12,6,2241,48,36,62,387,72,0
7,5,382,6,227,11031,21,4,3329,7,5344,40,9415,2690,5,3236,1671,4,65,930,1293,4,392,2,7,414,26,2670,2,36,92,7641,17,76,17,31,62,838,4,477,227,9,1032,8,135,4,222,2781,7,1766,16255,75,28,6,4226,7,3010,14,1201,166,281,11,4,265,7,4,1321,21,45,38,16558,224,15,13,5994,8,10277,99,76,23,15,3279,9457,9,6,22,15,9,2724,11,359,7,2,12,3246,2923,4,118,108,126,93,1
8,222,30,6,542,3490,8,2,6499,156,10,10,430,16,13,355,10,10,4,458,5,65,979,11,14,2,26,394,13,28,115,77,38,9734,34,6,365,10,10,13,28,87,1161,5,119,18,111,7,4,156,11,14,22,21,28,8,135,36,71,14714,10,10,48,25,774,110,14,10761,246,81,624,6,2077,5,789,245,134,26,24,64,107,634,25,528,79,145,21,36,80,82,2457,129,1161,18,49,156,25,203,280,28,510,0
9,6,254,58,397,8049,8,3435,21,14,123,93,12,253,17,160,931,1046,15,12,286,38,2732,17,4,6709,2889,12,16,35,4223,13859,15,188,4,292,224,13,62,202,233,8,30,502,8,818,6,1039,7,43,31,13859,13,377,111,7,4,1102,21,24,754,32,7,12,1843,591,353,8,79,12,145,23,4,945,5,82,97,12,1439,23,288,12,9,38,87,8,124,13,286,4,64,31,15,447,15,123,1216,18,231,61,251,1
